MsgID.LOCAL_VELOCITY,0.0000000,6.4000000,-0.0300000,0.3700000
MsgID.LOCAL_POSITION,10.0070000,4.8461123,0.0220973,-3.0004547
MsgID.LOCAL_VELOCITY,10.0070000,6.4067364,-0.0304575,0.3730632
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7933406,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,7.4100000,-0.0300000,0.0200000
MsgID.LOCAL_POSITION,10.2570000,6.5606236,0.0145018,-2.9732485
MsgID.LOCAL_VELOCITY,10.2570000,7.4110079,-0.0354503,0.0211119
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7933562,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,6.9500000,-0.0200000,0.0000000
MsgID.LOCAL_POSITION,10.5070000,8.2993364,0.0070719,-2.9988368
MsgID.LOCAL_VELOCITY,10.5070000,6.9503832,-0.0282424,-0.0043274
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7933698,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,5.1200000,-0.0200000,0.0700000
MsgID.LOCAL_POSITION,10.7570000,9.8103094,-0.0007615,-2.9955580
MsgID.LOCAL_VELOCITY,10.7570000,5.1232777,-0.0228857,0.0788960
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7933801,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,3.4100000,0.0400000,0.0100000
MsgID.LOCAL_POSITION,11.0070000,10.9519415,-0.0062563,-2.9907775
MsgID.LOCAL_VELOCITY,11.0070000,3.4167411,0.0409105,0.0158937
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7933867,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,2.1100000,0.6600000,-0.0200000
MsgID.LOCAL_POSITION,11.2570000,11.6907892,0.1058334,-2.9867303
MsgID.LOCAL_VELOCITY,11.2570000,2.1106954,0.6601012,-0.0275289
MsgID.GLOBAL_POSITION,0.0000000,-122.3957466,37.7933890,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,0.8700000,1.3200000,-0.0600000
MsgID.LOCAL_POSITION,11.5070000,11.9451313,0.4685935,-2.9876802
MsgID.LOCAL_VELOCITY,11.5070000,0.8774277,1.3233408,-0.0696407
MsgID.GLOBAL_POSITION,0.0000000,-122.3957416,37.7933905,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2600000,1.8900000,-0.0200000
MsgID.LOCAL_POSITION,11.7570000,12.1053963,0.9127926,-2.9875636
MsgID.LOCAL_VELOCITY,11.7570000,-0.2705249,1.8904563,-0.0296069
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957363,37.7933884,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-1.3800000,2.4100000,-0.0300000
MsgID.LOCAL_POSITION,12.0070000,11.8716402,1.3884807,-2.9903667
MsgID.LOCAL_VELOCITY,12.0070000,-1.3808821,2.4106832,-0.0353333
MsgID.GLOBAL_POSITION,0.0000000,-122.3957290,37.7933835,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,-2.4000000,2.8600000,0.0200000
MsgID.LOCAL_POSITION,12.2570000,11.3284798,2.0342383,-2.9932480
MsgID.LOCAL_VELOCITY,12.2570000,-2.4016571,2.8632364,0.0297576
MsgID.GLOBAL_POSITION,0.0000000,-122.3957228,37.7933769,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-3.4100000,3.3000000,-0.0300000
MsgID.LOCAL_POSITION,12.5070000,10.6000242,2.5828488,-2.9978883
MsgID.LOCAL_VELOCITY,12.5070000,-3.4174407,3.3034561,-0.0300214
MsgID.GLOBAL_POSITION,0.0000000,-122.3957111,37.7933681,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-4.3000000,3.6800000,0.0800000
MsgID.LOCAL_POSITION,12.7570000,9.6265020,3.6291888,-2.9995842
MsgID.LOCAL_VELOCITY,12.7570000,-4.3027921,3.6809590,0.0821745
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956997,37.7933575,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,-5.2000000,4.0100000,0.0500000
MsgID.LOCAL_POSITION,13.0080000,8.4432907,4.6441741,-2.9937446
MsgID.LOCAL_VELOCITY,13.0080000,-5.2066741,4.0199447,0.0577251
MsgID.GLOBAL_POSITION,0.0000000,-122.3956900,37.7933447,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,-6.0700000,4.3000000,0.0500000
MsgID.LOCAL_POSITION,13.2580000,7.0222940,5.5026975,-3.0045712
MsgID.LOCAL_VELOCITY,13.2580000,-6.0755510,4.3013463,0.0568469
MsgID.GLOBAL_POSITION,0.0000000,-122.3956771,37.7933293,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,-6.8100000,4.5600000,0.0900000
MsgID.LOCAL_POSITION,13.5080000,5.3154402,6.6490507,-3.0069366
MsgID.LOCAL_VELOCITY,13.5080000,-6.8173828,4.5658636,0.0968843
MsgID.GLOBAL_POSITION,0.0000000,-122.3956637,37.7933131,3.0140000
MsgID.LOCAL_VELOCITY,0.0000000,-7.2300000,4.6700000,0.1000000
MsgID.LOCAL_POSITION,13.7580000,3.5113409,7.8421154,-3.0149813
MsgID.LOCAL_VELOCITY,13.7580000,-7.2394309,4.6780062,0.1070917
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956515,37.7932986,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,-6.8000000,4.2300000,0.1500000
MsgID.LOCAL_POSITION,14.0080000,1.9022305,8.9250765,-3.0060644
MsgID.LOCAL_VELOCITY,14.0080000,-6.8085980,4.2311020,0.1576746
MsgID.GLOBAL_POSITION,0.0000000,-122.3956418,37.7932850,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-5.2200000,3.2200000,0.1100000
MsgID.LOCAL_POSITION,14.2580000,0.3923188,9.7881737,-2.9901206
MsgID.LOCAL_VELOCITY,14.2580000,-5.2278700,3.2214446,0.1103045
MsgID.GLOBAL_POSITION,0.0000000,-122.3956313,37.7932750,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-3.7600000,2.3000000,0.0300000
MsgID.LOCAL_POSITION,14.5090000,-0.7273949,10.7168055,-2.9957528
MsgID.LOCAL_VELOCITY,14.5090000,-3.7660222,2.3024859,0.0337595
MsgID.GLOBAL_POSITION,0.0000000,-122.3956280,37.7932669,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2100000,1.1500000,0.0400000
MsgID.LOCAL_POSITION,14.7590000,-1.6257710,11.0130377,-2.9887526
MsgID.LOCAL_VELOCITY,14.7590000,-3.2150350,1.1545405,0.0458207
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956279,37.7932581,2.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-3.5700000,-0.1600000,-0.0800000
MsgID.LOCAL_POSITION,15.0090000,-2.6011689,11.0201473,-2.9790895
MsgID.LOCAL_VELOCITY,15.0090000,-3.5767930,-0.1600516,-0.0877000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956303,37.7932496,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6500000,-1.4500000,-0.1000000
MsgID.LOCAL_POSITION,15.2600000,-3.5451474,10.8127518,-2.9885488
MsgID.LOCAL_VELOCITY,15.2600000,-3.6533279,-1.4562696,-0.1067836
MsgID.GLOBAL_POSITION,0.0000000,-122.3956341,37.7932424,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6600000,-2.5900000,-0.0800000
MsgID.LOCAL_POSITION,15.5100000,-4.3406382,10.4706154,-2.9823923
MsgID.LOCAL_VELOCITY,15.5100000,-3.6624444,-2.5972314,-0.0872209
MsgID.GLOBAL_POSITION,0.0000000,-122.3956435,37.7932357,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6500000,-3.7900000,-0.1400000
MsgID.LOCAL_POSITION,15.7590000,-5.0922604,9.6319504,-2.9762111
MsgID.LOCAL_VELOCITY,15.7590000,-3.6568372,-3.7977362,-0.1421723
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956548,37.7932273,2.9740000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6300000,-4.8200000,-0.1500000
MsgID.LOCAL_POSITION,16.0100000,-6.0279670,8.6355085,-2.9747441
MsgID.LOCAL_VELOCITY,16.0100000,-3.6381760,-4.8212547,-0.1519777
MsgID.GLOBAL_POSITION,0.0000000,-122.3956705,37.7932173,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-3.5600000,-5.8400000,-0.1300000
MsgID.LOCAL_POSITION,16.2600000,-7.1307487,7.2357316,-2.9916179
MsgID.LOCAL_VELOCITY,16.2600000,-3.5612850,-5.8486748,-0.1323215
MsgID.GLOBAL_POSITION,0.0000000,-122.3956893,37.7932100,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-3.3900000,-6.7100000,-0.0300000
MsgID.LOCAL_POSITION,16.5100000,-7.9485202,5.5633368,-2.9955070
MsgID.LOCAL_VELOCITY,16.5100000,-3.3935416,-6.7104187,-0.0308603
MsgID.GLOBAL_POSITION,0.0000000,-122.3957090,37.7932032,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1900000,-7.5300000,-0.0100000
MsgID.LOCAL_POSITION,16.7610000,-8.6954269,3.8150184,-3.0087423
MsgID.LOCAL_VELOCITY,16.7610000,-3.1985121,-7.5366025,-0.0110469
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957289,37.7931951,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-2.8000000,-7.1500000,0.1300000
MsgID.LOCAL_POSITION,17.0100000,-9.6022625,2.0484462,-3.0100517
MsgID.LOCAL_VELOCITY,17.0100000,-2.8012958,-7.1535068,0.1394497
MsgID.GLOBAL_POSITION,0.0000000,-122.3957475,37.7931895,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,-1.8700000,-5.6100000,0.1000000
MsgID.LOCAL_POSITION,17.2610000,-10.2223682,0.3908489,-3.0092747
MsgID.LOCAL_VELOCITY,17.2610000,-1.8710561,-5.6191053,0.1087324
MsgID.GLOBAL_POSITION,0.0000000,-122.3957604,37.7931875,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-1.2800000,-4.2100000,0.1600000
MsgID.LOCAL_POSITION,17.5110000,-10.4401617,-0.7580709,-3.0107248
MsgID.LOCAL_VELOCITY,17.5110000,-1.2865504,-4.2155137,0.1674869
MsgID.GLOBAL_POSITION,0.0000000,-122.3957738,37.7931847,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2100000,-4.0000000,0.1300000
MsgID.LOCAL_POSITION,17.7610000,-10.7601929,-1.9435709,-2.9988720
MsgID.LOCAL_VELOCITY,17.7610000,-0.2163647,-4.0025382,0.1360731
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957844,37.7931864,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,1.1700000,-4.1000000,0.0100000
MsgID.LOCAL_POSITION,18.0110000,-10.5705271,-2.8871551,-2.9917531
MsgID.LOCAL_VELOCITY,18.0110000,1.1769270,-4.1044688,0.0112561
MsgID.GLOBAL_POSITION,0.0000000,-122.3957952,37.7931922,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,2.4500000,-4.1300000,-0.0400000
MsgID.LOCAL_POSITION,18.2610000,-9.9233618,-3.8516834,-2.9889233
MsgID.LOCAL_VELOCITY,18.2610000,2.4518352,-4.1376777,-0.0492935
MsgID.GLOBAL_POSITION,0.0000000,-122.3958060,37.7931979,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,3.5500000,-4.1300000,-0.0900000
MsgID.LOCAL_POSITION,18.5120000,-9.2868872,-4.8121862,-2.9848051
MsgID.LOCAL_VELOCITY,18.5120000,3.5518634,-4.1341562,-0.0930135
MsgID.GLOBAL_POSITION,0.0000000,-122.3958178,37.7932060,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,4.6900000,-4.0700000,-0.1300000
MsgID.LOCAL_POSITION,18.7620000,-8.3879871,-5.8566017,-2.9764647
MsgID.LOCAL_VELOCITY,18.7620000,4.6957765,-4.0775490,-0.1393970
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958304,37.7932168,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,5.6800000,-3.9400000,-0.1700000
MsgID.LOCAL_POSITION,19.0120000,-7.1942854,-6.9819279,-2.9714379
MsgID.LOCAL_VELOCITY,19.0120000,5.6876030,-3.9475596,-0.1763850
MsgID.GLOBAL_POSITION,0.0000000,-122.3958423,37.7932323,2.9700000
MsgID.LOCAL_VELOCITY,0.0000000,6.7000000,-3.6600000,-0.1900000
MsgID.LOCAL_POSITION,19.2620000,-5.4642520,-8.0356665,-2.9709709
MsgID.LOCAL_VELOCITY,19.2620000,6.7003045,-3.6642482,-0.1935206
MsgID.GLOBAL_POSITION,0.0000000,-122.3958493,37.7932487,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,7.5200000,-3.3200000,-0.1900000
MsgID.LOCAL_POSITION,19.5130000,-3.6402199,-8.6618042,-2.9811816
MsgID.LOCAL_VELOCITY,19.5130000,7.5221419,-3.3277414,-0.1992334
MsgID.GLOBAL_POSITION,0.0000000,-122.3958591,37.7932676,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,7.1100000,-2.7900000,-0.0900000
MsgID.LOCAL_POSITION,19.7620000,-1.5438019,-9.5288649,-2.9890275
MsgID.LOCAL_VELOCITY,19.7620000,7.1151137,-2.7922149,-0.0940055
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958679,37.7932807,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,5.3900000,-2.0900000,-0.1000000
MsgID.LOCAL_POSITION,20.0130000,-0.0922983,-10.3147869,-2.9814126
MsgID.LOCAL_VELOCITY,20.0130000,5.3929195,-2.0951624,-0.1060027
MsgID.GLOBAL_POSITION,0.0000000,-122.3958724,37.7932914,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,3.8200000,-1.3900000,-0.0500000
MsgID.LOCAL_POSITION,20.2630000,1.1024646,-10.7088289,-2.9926901
MsgID.LOCAL_VELOCITY,20.2630000,3.8235023,-1.3942431,-0.0577183
MsgID.GLOBAL_POSITION,0.0000000,-122.3958746,37.7932978,2.8000000
MsgID.LOCAL_VELOCITY,0.0000000,3.2200000,-1.1500000,1.4500000
MsgID.LOCAL_POSITION,20.5140000,1.8142400,-10.9043856,-2.8004687
MsgID.LOCAL_VELOCITY,20.5140000,3.2283926,-1.1532823,1.4583950
MsgID.LOCAL_POSITION,20.7640000,2.3873584,-11.0414248,-2.3741536
MsgID.LOCAL_VELOCITY,20.7640000,2.0043676,-0.7281125,1.8523005
MsgID.GLOBAL_POSITION,0.0000000,-122.3958761,37.7933030,2.3740000
MsgID.LOCAL_VELOCITY,0.0000000,2.0000000,-0.7200000,1.8500000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958768,37.7933071,1.9280000
MsgID.LOCAL_VELOCITY,0.0000000,0.7900000,-0.3400000,1.9400000
MsgID.LOCAL_POSITION,21.0150000,2.8485632,-11.1058922,-1.9288270
MsgID.LOCAL_VELOCITY,21.0150000,0.7966848,-0.3427132,1.9427099
MsgID.GLOBAL_POSITION,0.0000000,-122.3958793,37.7933061,1.4360000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5000000,0.0500000,1.9500000
MsgID.LOCAL_POSITION,21.2640000,2.7309904,-11.3250942,-1.4368689
MsgID.LOCAL_VELOCITY,21.2640000,-0.5082160,0.0505969,1.9594182
MsgID.GLOBAL_POSITION,0.0000000,-122.3958787,37.7933046,1.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-1.5400000,0.4900000,1.9500000
MsgID.LOCAL_POSITION,21.5160000,2.5685782,-11.2679014,-1.0012994
MsgID.LOCAL_VELOCITY,21.5160000,-1.5405583,0.4922813,1.9523506
MsgID.GLOBAL_POSITION,0.0000000,-122.3958764,37.7933002,0.5140000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2600000,0.7900000,1.9500000
MsgID.LOCAL_POSITION,21.7660000,2.0752234,-11.0691881,-0.5149997
MsgID.LOCAL_VELOCITY,21.7660000,-2.2643869,0.7927958,1.9500196
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958745,37.7932952,0.0870000
MsgID.LOCAL_VELOCITY,0.0000000,-2.0200000,0.7200000,1.6900000
MsgID.LOCAL_POSITION,22.0160000,1.5195026,-10.8972244,-0.0871821
MsgID.LOCAL_VELOCITY,22.0160000,-2.0239406,0.7201614,1.6969372
MsgID.GLOBAL_POSITION,0.0000000,-122.3958731,37.7932944,0.1170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.2660000,1.4333683,-10.7696857,-0.1171397
MsgID.LOCAL_VELOCITY,22.2660000,0.0000118,-0.0000013,-0.0001023
